,masa A,,
t,x,y,
2.266667E0,-6.617647E-2,2.132353E-1
2.300000E0,-7.352941E-2,2.069328E-1
2.333333E0,-8.088235E-2,1.999300E-1
2.366667E0,-8.823529E-2,1.929272E-1
2.400000E0,-9.558824E-2,1.859244E-1
2.433333E0,-1.032913E-1,1.761204E-1
2.466667E0,-1.109944E-1,1.663165E-1
2.500000E0,-1.186975E-1,1.565126E-1
2.533333E0,-1.235994E-1,1.474090E-1
2.566667E0,-1.285014E-1,1.383053E-1
2.600000E0,-1.334034E-1,1.292017E-1
2.633333E0,-1.379552E-1,1.165966E-1
2.666667E0,-1.425070E-1,1.039916E-1
2.700000E0,-1.470588E-1,9.138655E-2
2.733333E0,-1.498599E-1,7.633053E-2
2.766667E0,-1.526611E-1,6.127451E-2
2.800000E0,-1.554622E-1,4.621849E-2
2.833333E0,-1.558123E-1,2.626050E-2
2.866667E0,-1.561625E-1,6.302521E-3
2.900000E0,-1.565126E-1,-1.365546E-2
2.933333E0,-1.526611E-1,-3.256303E-2
2.966667E0,-1.488095E-1,-5.147059E-2
3.000000E0,-1.449580E-1,-7.037815E-2
3.033333E0,-1.372549E-1,-9.138655E-2
3.066667E0,-1.295518E-1,-1.123950E-1
3.100000E0,-1.218487E-1,-1.334034E-1
3.133333E0,-1.088936E-1,-1.502101E-1
3.166667E0,-9.593838E-2,-1.670168E-1
3.200000E0,-8.298319E-2,-1.838235E-1
3.233333E0,-6.407563E-2,-1.985294E-1
3.266667E0,-4.516807E-2,-2.132353E-1
3.300000E0,-2.626050E-2,-2.279412E-1
3.333333E0,-5.252101E-3,-2.352941E-1
3.366667E0,1.575630E-2,-2.426471E-1
3.400000E0,3.676471E-2,-2.500000E-1
3.433333E0,5.847339E-2,-2.478992E-1
3.466667E0,8.018207E-2,-2.457983E-1
3.500000E0,1.018908E-1,-2.436975E-1
3.533333E0,1.448408E-1,-2.410776E-1
3.566667E0,1.808984E-1,-2.298096E-1
3.600000E0,2.169561E-1,-2.185415E-1
3.633333E0,2.406190E-1,-1.948787E-1
3.666667E0,2.609014E-1,-1.655818E-1
3.700000E0,2.811838E-1,-1.396654E-1
3.733333E0,2.958323E-1,-8.783247E-2
3.766667E0,2.969591E-1,-3.036555E-2
3.800000E0,2.856910E-1,3.048178E-2
3.833333E0,2.620282E-1,8.006108E-2
3.866667E0,2.439994E-1,1.172456E-1
3.900000E0,2.248437E-1,1.668249E-1
3.933333E0,2.056881E-1,2.040093E-1
3.966667E0,1.713206E-1,2.203480E-1
4.000000E0,1.369531E-1,2.366866E-1
4.033333E0,9.188105E-2,2.614763E-1
4.066667E0,5.131617E-2,2.716175E-1
4.100000E0,-2.770344E-3,2.682371E-1
4.133333E0,-2.915782E-2,2.495530E-1
4.166667E0,-5.554530E-2,2.308689E-1
4.200000E0,-8.193277E-2,2.121849E-1
4.233333E0,-9.838936E-2,1.883754E-1
4.266667E0,-1.148459E-1,1.645658E-1
4.300000E0,-1.313025E-1,1.407563E-1
4.333333E0,-1.386555E-1,1.158964E-1
4.366667E0,-1.460084E-1,9.103641E-2
4.400000E0,-1.533613E-1,6.617647E-2
4.433333E0,-1.495098E-1,2.591036E-2
4.466667E0,-1.456583E-1,-1.435574E-2
4.500000E0,-1.418067E-1,-5.462185E-2
4.533333E0,-1.300165E-1,-8.747690E-2
4.566667E0,-1.182263E-1,-1.203319E-1
4.600000E0,-1.064362E-1,-1.531870E-1
4.633333E0,-8.615372E-2,-1.791035E-1
4.666667E0,-7.488569E-2,-1.971323E-1
4.700000E0,-3.544761E-2,-2.331900E-1
4.733333E0,-3.897146E-3,-2.455848E-1
4.766667E0,1.736865E-3,-2.478384E-1
4.800000E0,8.061303E-2,-2.613600E-1
4.833333E0,1.020223E-1,-2.602332E-1
4.866667E0,1.279387E-1,-2.579796E-1
4.900000E0,2.169561E-1,-2.174147E-1
4.933333E0,2.394922E-1,-1.610746E-1
4.966667E0,2.676622E-1,-1.216365E-1
5.000000E0,2.879447E-1,7.945731E-3
5.033333E0,2.518870E-1,6.991986E-2
5.066667E0,2.394922E-1,1.352744E-1
5.100000E0,1.989273E-1,2.062629E-1
5.133333E0,1.256851E-1,2.366866E-1
5.166667E0,7.610582E-2,2.547154E-1
5.200000E0,2.878012E-2,2.626031E-1
5.233333E0,2.089250E-2,2.626031E-1
5.266667E0,-7.037848E-2,2.299258E-1
5.300000E0,-8.088235E-2,2.069328E-1
5.333333E0,-1.244650E-1,1.656981E-1
5.366667E0,-1.334794E-1,1.442888E-1
5.400000E0,-1.481092E-1,9.768908E-2
5.433333E0,-1.605227E-1,3.611579E-2
5.466667E0,-1.560155E-1,-7.829501E-3
5.500000E0,-1.460084E-1,-5.672269E-2
5.533333E0,-1.312929E-1,-9.988423E-2
5.566667E0,-1.165774E-1,-1.430458E-1
5.600000E0,-8.193277E-2,-1.796218E-1
5.633333E0,-6.474447E-2,-2.095271E-1
5.666667E0,-3.770122E-2,-2.320632E-1
5.700000E0,2.100840E-3,-2.436975E-1
5.733333E0,9.864186E-2,-2.647404E-1
5.766667E0,1.549820E-1,-2.591064E-1
5.800000E0,2.056881E-1,-2.140343E-1
5.833333E0,2.372385E-1,-1.554406E-1
5.866667E0,2.575210E-1,-7.994485E-2
5.900000E0,2.436975E-1,5.672269E-2
5.933333E0,2.316045E-1,1.240064E-1
5.966667E0,1.978005E-1,1.837269E-1
6.000000E0,1.639964E-1,2.107701E-1
6.033333E0,4.680896E-2,2.749979E-1
6.066667E0,-1.065796E-2,2.704907E-1
6.100000E0,-6.812488E-2,2.366866E-1
6.133333E0,-1.041826E-1,1.916145E-1
6.166667E0,-1.289722E-1,1.442888E-1
6.200000E0,-1.458742E-1,1.014703E-1
6.233333E0,-1.436206E-1,9.470951E-2
6.266667E0,-1.515082E-1,-1.684392E-2
6.300000E0,-1.470588E-1,-4.411765E-2
6.333333E0,-1.255918E-1,-1.238901E-1
6.366667E0,-9.291453E-2,-1.734694E-1
6.400000E0,-7.247899E-2,-1.974790E-1
6.433333E0,-5.167394E-4,-2.500920E-1
6.466667E0,6.033059E-2,-2.658672E-1
6.500000E0,1.335727E-1,-2.534724E-1
6.533333E0,2.045613E-1,-2.061467E-1
6.566667E0,2.420624E-1,-1.209693E-1
6.600000E0,2.415966E-1,-5.252101E-3
6.633333E0,2.699158E-1,5.189102E-2
6.666667E0,2.507602E-1,1.104847E-1
6.700000E0,1.437140E-1,2.276722E-1
6.733333E0,6.033059E-2,2.614763E-1
6.766667E0,5.244297E-2,2.626031E-1
6.800000E0,-6.407563E-2,2.258403E-1
6.833333E0,-8.694610E-2,2.019666E-1
6.866667E0,-1.098166E-1,1.780929E-1
6.900000E0,-1.544118E-1,6.617647E-2
6.933333E0,-1.571423E-1,3.498899E-2
6.966667E0,-1.548887E-1,-6.078921E-2
7.000000E0,-1.313025E-1,-1.228992E-1
7.033333E0,-1.098166E-1,-1.531870E-1
7.066667E0,-4.446203E-2,-2.343168E-1
7.100000E0,2.539971E-2,-2.703744E-1
7.133333E0,1.144171E-1,-2.793889E-1
7.166667E0,2.174370E-1,-2.447479E-1
7.200000E0,2.731092E-1,-1.943277E-1
7.233333E0,2.972689E-1,-8.823529E-2
7.266667E0,3.056723E-1,4.096639E-2
7.300000E0,2.888655E-1,4.516807E-2
7.333333E0,1.218487E-1,2.405462E-1
7.366667E0,8.193277E-2,2.594538E-1
7.400000E0,-3.046218E-2,2.447479E-1
7.433333E0,-8.823529E-2,2.100840E-1
7.466667E0,-1.144958E-1,1.838235E-1
7.500000E0,-1.512605E-1,8.928571E-2
7.533333E0,-1.617647E-1,3.151261E-2
7.566667E0,-1.544118E-1,-3.886555E-2
7.600000E0,-1.260504E-1,-1.092437E-1
7.633333E0,-9.768908E-2,-1.764706E-1
7.666667E0,-3.571429E-2,-2.310924E-1
7.700000E0,4.096639E-2,-2.626050E-1
7.733333E0,3.676471E-2,-2.605042E-1
7.766667E0,2.321429E-1,-2.300420E-1
7.800000E0,2.888655E-1,-1.691176E-1
7.833333E0,2.804622E-1,-1.449580E-1
7.866667E0,2.626050E-1,1.239496E-1
7.900000E0,1.449580E-1,2.363445E-1
7.933333E0,1.586134E-1,2.289916E-1
7.966667E0,-2.415966E-2,2.615546E-1
8.000000E0,-5.567227E-2,2.373950E-1
8.033333E0,-1.113445E-1,1.827731E-1
8.066667E0,-1.544118E-1,7.773109E-2
8.100000E0,-1.565126E-1,1.155462E-2
8.133333E0,-1.481092E-1,-6.617647E-2
8.166667E0,-1.186975E-1,-1.397059E-1
8.200000E0,-6.407563E-2,-2.069328E-1
8.233333E0,-2.731092E-2,-2.326681E-1
8.266667E0,9.453782E-3,-2.584034E-1
8.300000E0,1.670168E-1,-2.594538E-1
8.333333E0,2.142857E-1,-2.195378E-1
8.366667E0,2.951681E-1,-4.831933E-2
8.400000E0,2.783613E-1,9.453782E-2
8.433333E0,2.321429E-1,1.649160E-1
8.466667E0,5.567227E-2,2.762605E-1
8.500000E0,-3.151261E-2,2.594538E-1
8.533333E0,-9.453782E-2,2.100840E-1
8.566667E0,-1.155462E-1,1.838235E-1
8.600000E0,-1.575630E-1,6.197479E-2
8.633333E0,-1.617647E-1,-1.260504E-2
8.666667E0,-1.503814E-1,-1.024809E-1
8.700000E0,-1.008403E-1,-1.701681E-1
8.733333E0,-4.306723E-2,-2.321429E-1
8.766667E0,4.516807E-2,-2.741597E-1
8.800000E0,1.197479E-1,-2.678571E-1
8.833333E0,1.365546E-1,-2.573529E-1
8.866667E0,2.689076E-1,-9.768908E-2
8.900000E0,2.563025E-1,7.037815E-2
8.933333E0,2.615546E-1,6.407563E-2
8.966667E0,7.878151E-2,2.762605E-1
9.000000E0,2.626050E-2,2.752101E-1
9.033333E0,-9.348739E-2,2.111345E-1
9.066667E0,-1.376050E-1,1.439076E-1
9.100000E0,-1.575630E-1,6.722689E-2
9.133333E0,-1.638655E-1,-1.365546E-2
9.166667E0,-1.428571E-1,-1.008403E-1
9.200000E0,-9.768908E-2,-1.817227E-1
9.233333E0,-3.256303E-2,-2.405462E-1
9.266667E0,2.310924E-2,-2.741597E-1
9.300000E0,1.785714E-1,-2.573529E-1
9.333333E0,2.626050E-1,-1.649160E-1
9.366667E0,2.773109E-1,-1.470588E-2
9.400000E0,2.478992E-1,1.134454E-1
9.433333E0,1.864496E-1,1.722689E-1
9.466667E0,1.250000E-1,2.310924E-1
9.500000E0,-5.147059E-2,2.489496E-1
9.533333E0,-1.186975E-1,1.838235E-1
9.566667E0,-1.397059E-1,1.460084E-1
9.600000E0,-1.617647E-1,2.310924E-2
